id,hhid,wt88,coll,hgc23,yearsr,fatherdec,offer
10133,10133,117043,0,12,83,Father not deceased,0
10138,10137,106468,1,14,79,Father not deceased,1
10139,10137,73125,0,13,80,Father not deceased,1
10145,10144,75156,1,14,79,Father not deceased,1
10153,10153,121611,1,14,79,Father not deceased,1
10154,10153,76514,1,12,82,Father not deceased,0
10155,10155,86737,0,12,80,Father not deceased,1
10156,10155,115484,0,12,79,Father not deceased,1
10158,10157,78017,1,15,79,Father not deceased,1
10159,10159,135907,0,12,82,Father not deceased,0
10161,10160,77733,1,16,81,Father not deceased,1
10162,10160,135907,0,12,83,Father not deceased,0
10168,10167,121611,0,12,79,Father not deceased,1
10170,10167,77733,0,12,81,Father not deceased,1
10171,10171,84666,1,13,81,Father not deceased,1
10174,10174,102710,0,12,82,Father not deceased,0
10175,10175,104647,0,11,79,Father not deceased,1
10178,10178,82520,0,11,79,Father not deceased,1
10179,10178,74224,0,12,80,Father not deceased,1
10181,10181,106405,0,12,82,Father not deceased,0
10186,10186,77035,1,13,80,Father deceased,1
10189,10189,102178,1,13,83,Father deceased,0
10191,10191,107330,0,12,83,Father not deceased,0
10194,10193,99480,0,12,82,Father not deceased,0
10196,10195,96704,1,18,80,Father not deceased,1
10197,10197,139090,0,12,83,Father not deceased,0
10202,10200,129634,0,12,79,Father not deceased,1
10210,10210,71836,0,12,81,Father not deceased,1
10211,10211,103910,0,12,79,Father not deceased,1
10216,10216,128523,0,12,82,Father not deceased,0
10218,10217,99450,1,12,81,Father deceased,1
10219,10219,84567,1,13,80,Father deceased,1
10225,10225,110613,0,12,81,Father deceased,1
10232,10232,80276,1,16,79,Father not deceased,1
10235,10235,71942,0,12,81,Father not deceased,1
10237,10237,94779,0,12,80,Father not deceased,1
10238,10238,121706,0,12,82,Father deceased,0
10252,10251,80370,0,12,79,Father not deceased,1
10261,10260,113598,0,12,82,Father not deceased,0
10289,10287,101841,0,12,81,Father deceased,1
10291,10290,66171,0,11,81,Father not deceased,1
10294,10293,79917,0,12,81,Father not deceased,1
10297,10296,69313,0,12,81,Father deceased,1
10300,10300,62552,1,14,79,Father not deceased,1
10302,10302,92071,0,12,79,Father not deceased,1
10304,10304,64664,1,15,80,Father not deceased,1
10306,10305,70203,0,12,81,Father not deceased,1
10307,10307,119947,1,12,82,Father deceased,0
10308,10308,95533,1,16,80,Father not deceased,1
10309,10309,129265,1,16,82,Father not deceased,0
10311,10311,101095,0,12,79,Father not deceased,1
10312,10311,73794,1,14,82,Father not deceased,0
10313,10313,121374,1,16,81,Father not deceased,1
10317,10316,110278,0,12,79,Father not deceased,1
10321,10321,95809,1,12,80,Father not deceased,1
10329,10329,109044,1,15,81,Father not deceased,1
10332,10332,93643,0,11,81,Father not deceased,1
10335,10335,103301,1,12,80,Father not deceased,1
10337,10337,88063,0,12,83,Father not deceased,0
10338,10338,67373,0,12,82,Father not deceased,0
10339,10338,90786,0,12,82,Father not deceased,0
10341,10341,71594,1,16,80,Father not deceased,1
10342,10342,57106,1,15,79,Father not deceased,1
10343,10342,70980,0,12,82,Father not deceased,0
10346,10346,105224,1,14,82,Father not deceased,0
10356,10356,93131,0,11,79,Father not deceased,1
10362,10362,176613,1,16,79,Father not deceased,1
10363,10362,143503,1,13,81,Father not deceased,1
10364,10364,127998,1,15,82,Father not deceased,0
10365,10364,111607,1,16,80,Father not deceased,1
10366,10366,117777,0,13,80,Father not deceased,1
10367,10366,138598,1,16,82,Father not deceased,0
10369,10369,131329,1,15,80,Father not deceased,1
10370,10370,187487,0,12,79,Father not deceased,1
10376,10375,65729,1,12,80,Father not deceased,1
10378,10378,177227,0,12,82,Father not deceased,0
10379,10379,158308,1,12,79,Father not deceased,1
10382,10381,94257,1,16,81,Father not deceased,1
10385,10384,94257,1,12,82,Father not deceased,0
10401,10401,78983,1,13,80,Father not deceased,1
10402,10401,63848,0,13,81,Father not deceased,1
10411,10411,69845,0,12,82,Father not deceased,0
10412,10412,86460,0,11,82,Father not deceased,0
10421,10421,125934,0,12,82,Father not deceased,0
10422,10422,139127,0,13,80,Father not deceased,1
10426,10425,111975,1,13,79,Father not deceased,1
10429,10428,129086,0,13,80,Father not deceased,1
10431,10428,128012,1,12,82,Father not deceased,0
10432,10432,168901,0,12,83,Father not deceased,0
10438,10438,82150,1,13,80,Father not deceased,1
10439,10438,80568,0,12,82,Father not deceased,0
10448,10448,131553,1,13,82,Father not deceased,0
10449,10449,91232,1,16,79,Father not deceased,1
10454,10454,89960,1,14,80,Father not deceased,1
10455,10454,90289,1,13,79,Father not deceased,1
10468,10468,135144,1,15,79,Father not deceased,1
10471,10470,92115,1,14,81,Father not deceased,1
10487,10487,73251,0,12,80,Father not deceased,1
10490,10490,71253,1,12,81,Father not deceased,1
10497,10496,54674,0,12,80,Father not deceased,1
10498,10496,61739,0,12,82,Father not deceased,0
10512,10512,112023,1,13,79,Father not deceased,1
10514,10514,142700,1,15,82,Father not deceased,0
10516,10515,126900,0,11,82,Father not deceased,0
10524,10524,142170,0,12,79,Father not deceased,1
10525,10524,93758,0,12,79,Father not deceased,1
10526,10524,63974,0,12,81,Father not deceased,1
10528,10528,109709,0,11,79,Father not deceased,1
10529,10529,95091,0,12,81,Father not deceased,1
10531,10531,98500,0,12,81,Father not deceased,1
10534,10533,93496,1,16,80,Father not deceased,1
10536,10535,64074,0,12,80,Father not deceased,1
10537,10535,114635,0,12,83,Father not deceased,0
10541,10540,126021,0,11,80,Father not deceased,1
10544,10544,93549,0,12,80,Father not deceased,1
10548,10547,146483,0,12,83,Father not deceased,0
10549,10549,115917,1,14,79,Father not deceased,1
10550,10550,107918,1,14,80,Father not deceased,1
10558,10558,107670,0,12,82,Father not deceased,0
10560,10559,91495,0,12,80,Father not deceased,1
10568,10567,105420,0,12,83,Father not deceased,0
10570,10570,79025,0,12,79,Father not deceased,1
10572,10572,103754,1,12,83,Father not deceased,0
10581,10581,100623,1,13,80,Father not deceased,1
10583,10583,72998,0,12,79,Father not deceased,1
10584,10583,74651,0,12,79,Father not deceased,1
11750,11750,854250,0,12,80,Father not deceased,1
11757,11756,497101,0,12,80,Father not deceased,1
11758,11758,508650,1,16,82,Father not deceased,0
11759,11759,508650,0,12,83,Father not deceased,0
11761,11760,232320,0,13,82,Father not deceased,0
11763,11762,171124,1,13,79,Father deceased,1
11765,11764,232320,0,11,82,Father not deceased,0
11770,11769,656219,0,12,79,Father not deceased,1
11772,11772,180241,1,13,80,Father not deceased,1
11774,11774,536606,1,12,79,Father not deceased,1
11775,11774,570933,1,13,82,Father not deceased,0
11780,11780,546849,1,16,79,Father not deceased,1
11781,11780,553642,1,14,82,Father not deceased,0
11785,11785,126423,0,12,80,Father not deceased,1
11786,11785,226186,0,12,82,Father not deceased,0
11789,11789,525870,0,12,79,Father not deceased,1
11790,11790,455485,0,12,81,Father not deceased,1
11791,11790,550330,1,15,82,Father not deceased,0
11792,11792,505387,0,12,79,Father not deceased,1
11793,11793,835137,0,12,80,Father not deceased,1
11796,11796,190065,1,14,81,Father not deceased,1
11797,11796,284284,1,12,82,Father not deceased,0
11798,11798,230352,1,15,79,Father not deceased,1
11802,11802,184785,0,12,83,Father deceased,0
11806,11806,522814,1,13,83,Father not deceased,0
11807,11807,555981,0,12,82,Father not deceased,0
11809,11808,542276,1,14,81,Father not deceased,1
11820,11820,558717,1,16,80,Father not deceased,1
11822,11820,537882,0,12,82,Father not deceased,0
11825,11825,201742,0,12,81,Father not deceased,1
11828,11826,228696,0,12,80,Father not deceased,1
11829,11826,204955,0,12,81,Father not deceased,1
11833,11831,204449,0,13,83,Father not deceased,0
11837,11836,212557,0,12,81,Father not deceased,1
11838,11836,219414,1,15,82,Father not deceased,0
11839,11839,227184,0,12,82,Father not deceased,0
11840,11840,222047,0,12,80,Father not deceased,1
11841,11840,231516,0,12,80,Father not deceased,1
11846,11845,150198,0,12,80,Father not deceased,1
11848,11848,147140,1,16,80,Father not deceased,1
11849,11848,179351,0,12,81,Father not deceased,1
11852,11852,548731,1,14,79,Father not deceased,1
11855,11854,120613,1,14,80,Father not deceased,1
11856,11854,160365,0,12,82,Father not deceased,0
11865,11865,613994,0,12,82,Father deceased,0
11867,11867,558319,0,12,81,Father not deceased,1
11868,11867,613994,1,16,82,Father not deceased,0
11870,11869,521757,1,15,80,Father not deceased,1
11871,11869,558319,1,14,81,Father not deceased,1
11872,11872,543197,0,12,79,Father not deceased,1
11875,11875,544730,0,12,81,Father not deceased,1
11876,11876,461651,0,12,79,Father not deceased,1
11878,11878,573297,0,12,83,Father not deceased,0
11880,11879,508640,0,12,82,Father not deceased,0
11885,11883,150325,0,11,82,Father not deceased,0
11893,11893,569182,1,16,81,Father not deceased,1
11899,11898,455594,1,16,80,Father not deceased,1
11909,11907,531036,0,12,80,Father deceased,1
11912,11911,530691,0,13,80,Father not deceased,1
11913,11913,580236,0,12,81,Father not deceased,1
11915,11913,530691,1,14,80,Father not deceased,1
11916,11916,161076,1,16,81,Father not deceased,1
11918,11918,502889,1,16,79,Father not deceased,1
11919,11918,567879,1,16,81,Father not deceased,1
11920,11920,516970,1,16,81,Father not deceased,1
11923,11923,468483,1,14,79,Father not deceased,1
11925,11924,143282,0,12,80,Father not deceased,1
11926,11924,112589,0,12,81,Father not deceased,1
11927,11927,620183,0,12,82,Father not deceased,0
11933,11932,205612,1,12,79,Father not deceased,1
11934,11932,208608,0,12,79,Father not deceased,1
11935,11932,194911,0,12,81,Father not deceased,1
11941,11941,603142,0,13,83,Father not deceased,0
11944,11944,108785,1,14,83,Father not deceased,0
11949,11949,597416,0,12,82,Father not deceased,0
11950,11950,153045,0,12,79,Father not deceased,1
11951,11950,147162,0,12,81,Father not deceased,1
11955,11955,578405,1,13,79,Father not deceased,1
11956,11955,530056,0,12,81,Father not deceased,1
11958,11958,703040,0,12,82,Father not deceased,0
11960,11960,153453,1,15,79,Father not deceased,1
11962,11962,733999,1,16,80,Father not deceased,1
11963,11962,847750,1,16,82,Father not deceased,0
11972,11970,146117,1,16,79,Father not deceased,1
11994,11994,594979,0,12,81,Father not deceased,1
11995,11994,598308,0,12,82,Father not deceased,0
11997,11997,693614,1,13,82,Father not deceased,0
11999,11998,503691,1,16,79,Father not deceased,1
12001,12001,513910,1,12,79,Father not deceased,1
12002,12001,634644,1,14,80,Father not deceased,1
12004,12001,513910,1,12,80,Father not deceased,1
12005,12005,143229,1,15,80,Father not deceased,1
12010,12010,193111,1,16,80,Father not deceased,1
12011,12011,603837,0,12,79,Father not deceased,1
12013,12013,502013,0,12,80,Father not deceased,1
12014,12013,606546,1,14,82,Father not deceased,0
12019,12019,471929,0,12,81,Father not deceased,1
12020,12020,504705,1,14,80,Father not deceased,1
12023,12023,569105,1,15,82,Father not deceased,0
12025,12024,500678,1,16,79,Father not deceased,1
12027,12027,506662,0,12,80,Father not deceased,1
12028,12027,542166,1,13,81,Father not deceased,1
12031,12031,581756,0,12,80,Father not deceased,1
12032,12031,748401,0,12,83,Father not deceased,0
12034,12034,515957,1,16,80,Father not deceased,1
12037,12037,513242,0,12,81,Father not deceased,1
12038,12037,603973,1,16,82,Father not deceased,0
12039,12039,137469,0,12,79,Father not deceased,1
12040,12039,130515,1,16,82,Father not deceased,0
12042,12042,624285,0,12,81,Father not deceased,1
12044,12044,462570,1,15,80,Father not deceased,1
12047,12047,586485,1,15,79,Father not deceased,1
12048,12047,618909,1,14,81,Father not deceased,1
12053,12052,179680,1,17,79,Father not deceased,1
12057,12056,553230,0,12,81,Father not deceased,1
12058,12058,579041,1,12,80,Father not deceased,1
12063,12063,713462,1,17,80,Father not deceased,1
12068,12067,152392,1,16,80,Father not deceased,1
12069,12069,567289,1,14,82,Father not deceased,0
12073,12072,486347,0,12,79,Father not deceased,1
12074,12074,522075,0,12,82,Father not deceased,0
12075,12075,551179,1,16,80,Father not deceased,1
12078,12078,488335,1,16,79,Father not deceased,1
12079,12079,571568,0,11,80,Father not deceased,1
12081,12081,526731,0,12,80,Father not deceased,1
12083,12082,442996,0,12,79,Father not deceased,1
12086,12086,455448,0,12,79,Father not deceased,1
12089,12088,489664,1,16,83,Father not deceased,0
12090,12090,120137,0,12,82,Father not deceased,0
12093,12092,606810,0,12,82,Father not deceased,0
12094,12094,838900,0,12,82,Father not deceased,0
12096,12096,672455,1,14,81,Father not deceased,1
12098,12098,139424,1,14,79,Father not deceased,1
12099,12099,685121,1,16,83,Father not deceased,0
12100,12100,396652,0,12,80,Father not deceased,1
12102,12102,136542,1,16,80,Father not deceased,1
12110,12110,543940,1,16,82,Father not deceased,0
12114,12113,509247,0,12,79,Father not deceased,1
12116,12116,491909,1,16,81,Father not deceased,1
12117,12117,597416,0,12,83,Father not deceased,0
12125,12124,147851,0,12,79,Father not deceased,1
12126,12124,188069,0,12,82,Father not deceased,0
12128,12127,468166,0,12,80,Father not deceased,1
12130,12129,157787,1,12,79,Father not deceased,1
12131,12129,202740,0,12,82,Father not deceased,0
12139,12137,525465,0,11,82,Father not deceased,0
12141,12141,86470,0,13,81,Father not deceased,1
12146,12146,184281,0,11,81,Father not deceased,1
12147,12146,205539,1,14,81,Father not deceased,1
12155,12154,81264,0,12,82,Father not deceased,0
12156,12156,80842,1,16,79,Father not deceased,1
12157,12156,80548,0,12,81,Father not deceased,1
12158,12156,106837,0,12,82,Father not deceased,0
12159,12159,99585,0,12,83,Father not deceased,0
12161,12161,102177,1,13,79,Father not deceased,1
12163,12162,269680,1,16,80,Father not deceased,1
12166,12166,98440,0,12,79,Father not deceased,1
12169,12168,76733,0,12,81,Father not deceased,1
12177,12177,68182,0,12,82,Father not deceased,0
12179,12179,108397,1,15,80,Father not deceased,1
12183,12183,216766,1,14,80,Father not deceased,1
12184,12183,287514,0,12,83,Father not deceased,0
12186,12185,216766,0,12,81,Father not deceased,1
12188,12188,188890,0,12,79,Father not deceased,1
12189,12188,193541,0,12,80,Father not deceased,1
12190,12190,193541,0,12,81,Father not deceased,1
12196,12196,272514,1,12,79,Father not deceased,1
12201,12200,161700,0,12,82,Father not deceased,0
12206,12206,275597,1,16,80,Father not deceased,1
12210,12208,159878,1,12,82,Father not deceased,0
12218,12217,90716,0,12,81,Father not deceased,1
12223,12222,96173,0,12,81,Father not deceased,1
12224,12222,106922,1,14,79,Father not deceased,1
12226,12226,209660,0,11,82,Father not deceased,0
12240,12240,48504,0,12,81,Father not deceased,1
12248,12247,55930,1,14,79,Father not deceased,1
12254,12254,190896,1,13,81,Father not deceased,1
12256,12256,130819,0,12,79,Father not deceased,1
12257,12256,133295,0,12,80,Father not deceased,1
12260,12259,86621,1,16,80,Father not deceased,1
12268,12268,73930,1,14,79,Father not deceased,1
12269,12269,108041,0,12,81,Father not deceased,1
12277,12277,69431,0,11,80,Father not deceased,1
12283,12282,65371,0,12,81,Father not deceased,1
12284,12282,88106,1,16,79,Father not deceased,1
12285,12285,62317,1,13,80,Father not deceased,1
12286,12285,59053,0,12,79,Father not deceased,1
12290,12289,82337,0,11,81,Father not deceased,1
12295,12295,80816,0,12,81,Father deceased,1
12301,12301,64486,0,12,80,Father not deceased,1
12303,12303,105143,0,12,80,Father not deceased,1
12304,12304,112315,0,11,80,Father not deceased,1
12305,12304,79004,0,11,81,Father not deceased,1
12311,12309,66310,0,12,83,Father not deceased,0
12317,12316,217578,0,12,79,Father not deceased,1
12323,12322,57900,0,12,80,Father not deceased,1
12324,12324,175936,0,10,82,Father not deceased,0
12332,12332,188296,1,13,79,Father not deceased,1
12333,12332,212630,1,16,81,Father not deceased,1
12338,12338,102161,1,13,82,Father deceased,0
12339,12339,65733,1,16,82,Father not deceased,0
12344,12344,69669,1,16,80,Father not deceased,1
12345,12345,69759,1,16,80,Father not deceased,1
12346,12346,66813,1,16,79,Father not deceased,1
12347,12346,70507,1,16,80,Father not deceased,1
12350,12348,77318,0,12,80,Father not deceased,1
12351,12351,287454,1,16,82,Father not deceased,0
12353,12353,104147,0,12,83,Father not deceased,0
12354,12354,112888,1,16,80,Father not deceased,1
12355,12354,136394,1,15,82,Father not deceased,0
12357,12356,79540,1,16,80,Father not deceased,1
12361,12361,121228,0,12,79,Father deceased,1
12365,12364,86286,0,12,80,Father not deceased,1
12366,12366,62900,0,12,79,Father not deceased,1
12376,12376,85622,0,12,81,Father not deceased,1
12386,12386,104733,0,11,79,Father not deceased,1
12388,12388,188566,1,15,83,Father not deceased,0
12389,12389,65755,0,12,79,Father not deceased,1
12390,12389,69390,1,16,80,Father not deceased,1
12392,12392,56941,0,11,82,Father not deceased,0
12393,12393,170981,0,12,81,Father not deceased,1
12406,12405,215398,0,12,81,Father not deceased,1
12414,12414,266426,0,12,81,Father not deceased,1
12418,12418,213515,1,14,81,Father not deceased,1
12421,12421,109216,1,12,81,Father not deceased,1
12423,12423,263731,0,12,79,Father not deceased,1
12424,12423,273499,0,12,83,Father not deceased,0
12428,12427,61716,0,11,81,Father not deceased,1
12429,12429,78220,1,16,79,Father not deceased,1
12430,12429,88328,0,12,81,Father deceased,1
12432,12432,59430,0,12,80,Father not deceased,1
12438,12438,65650,0,12,81,Father not deceased,1
12439,12438,82655,0,12,82,Father not deceased,0
12440,12440,65650,0,12,81,Father not deceased,1
12441,12440,69957,0,12,82,Father not deceased,0
12454,12454,57391,0,12,82,Father not deceased,0
12458,12457,51409,0,12,81,Father deceased,1
12460,12460,79473,1,16,82,Father not deceased,0
12468,12468,96551,0,12,79,Father not deceased,1
12472,12472,78934,0,12,79,Father not deceased,1
12474,12473,93601,0,11,82,Father not deceased,0
12479,12479,108171,0,12,82,Father not deceased,0
12482,12482,96439,0,12,83,Father not deceased,0
12486,12486,85267,1,14,80,Father not deceased,1
12487,12486,113870,0,13,81,Father not deceased,1
