nifa,net_tfa,tw,age,inc,fsize,educ,db,marr,twoearn,e401,p401,pira,hown
1800,-12400,3600,39,40500,1,12,1,0,0,1,1,0,0
14999,14499,128699,48,36900,1,18,0,0,0,1,0,0,1
50000,69000,224000,34,107940,4,16,0,1,0,1,1,1,1
499,26499,33174,49,7209,1,16,1,0,0,1,1,0,0
236,-64,34936,47,20568,2,14,0,1,0,1,0,0,1
36000,69000,277000,51,107640,2,16,1,1,1,1,1,1,1
900,1200,2100,27,18030,2,12,0,0,0,1,1,0,0
340,30340,51190,41,26316,3,14,0,0,0,1,1,0,1
200,-4150,25652,44,45468,7,12,0,1,1,1,0,0,1
50,3050,18250,48,34452,6,9,0,1,1,1,1,0,1
17500,17500,22500,46,36120,3,12,0,1,0,1,0,0,1
100,-200,24850,43,24378,4,12,1,0,0,1,0,0,1
27400,31900,48400,41,58200,6,16,0,1,1,1,1,1,1
0,7500,8000,40,15387,1,12,1,0,0,1,1,0,0
10600,12400,25143,45,36390,1,16,0,0,0,1,0,1,0
2375,-813,4687,45,42534,3,12,0,1,1,1,0,1,1
0,0,0,43,22800,2,12,0,1,0,1,0,0,0
6800,2000,102000,36,86403,3,14,1,1,1,1,0,0,1
5536,43536,101036,62,55128,2,18,1,1,0,1,1,1,1
650,-4850,-3725,36,23100,2,16,1,0,0,1,0,0,0
1300,11600,34600,31,30000,2,15,0,1,1,1,1,1,0
2200,200,29200,35,38940,2,16,0,1,1,1,1,0,1
2150,43150,73200,58,42888,3,12,1,0,0,1,1,0,1
79600,69300,70300,58,54516,4,12,1,1,1,1,0,0,1
2000,2750,8750,30,30120,1,18,0,0,0,1,1,0,1
950,950,8650,35,31626,1,16,0,0,0,1,0,0,0
16300,15348,84852,42,53391,1,16,1,0,0,1,0,1,1
2739,9266,26562,42,42192,4,13,0,1,1,1,0,1,1
4900,15900,54900,28,41460,4,12,1,1,1,1,1,0,1
99,502,502,38,15126,1,12,1,0,0,1,1,0,0
5025,43175,56175,45,54150,1,18,1,0,0,1,1,1,1
200,-985,32015,43,14010,2,12,0,1,1,1,1,0,1
13000,9200,30625,32,48180,1,16,0,0,0,1,1,0,1
18899,19099,50099,34,48219,3,12,0,1,1,1,1,0,1
3300,4200,64200,61,38412,4,12,0,1,0,1,1,0,1
1250,-3750,8250,42,28845,2,16,1,1,0,1,0,0,1
65597,120097,385097,55,40641,2,12,0,1,1,1,1,1,1
22200,22200,87150,49,42915,1,18,1,0,0,1,0,0,1
0,-3000,67000,38,52236,6,16,0,1,1,1,0,0,1
9800,-14700,65300,35,66225,4,12,0,1,1,1,0,0,1
3749,3049,37049,38,26964,4,14,0,1,0,1,1,0,1
6999,4499,19499,34,34557,2,16,0,1,1,1,0,0,1
500,50500,225500,47,78000,5,16,1,1,1,1,1,0,1
4000,-10500,14500,31,129621,2,18,0,1,1,1,1,0,1
400,24100,80100,37,32865,3,16,0,1,1,1,1,1,1
2100,-16900,87100,40,86868,3,16,1,1,1,1,1,0,1
2059,1972,12972,26,59139,2,16,1,1,1,1,0,0,1
999,2799,39324,60,14850,1,8,1,0,0,1,1,0,1
19999,57599,85599,36,74100,3,16,0,1,0,1,1,1,1
0,-2100,1900,52,21675,3,12,0,1,1,1,0,0,1
10040,20240,56540,33,46002,7,16,0,1,0,1,1,1,1
300,42300,42300,43,29688,5,12,1,1,1,1,1,0,1
175,-2825,9975,36,56880,1,12,1,0,0,1,1,0,1
28998,108998,198998,53,53490,3,10,0,1,1,1,1,0,1
1400,8400,53400,38,31077,4,14,1,0,0,1,1,0,1
15000,15650,21050,58,16200,2,13,1,0,0,1,1,0,1
10000,29122,29872,55,21216,1,13,1,0,0,1,0,1,0
2050,11750,111750,39,71829,4,12,0,1,0,1,1,0,1
75,-10475,-6775,32,28434,4,16,0,1,1,1,1,0,1
1200,-3800,76942,41,19140,2,17,0,0,0,1,0,0,1
186,-1907,17093,39,23259,4,12,1,1,1,1,1,0,1
236,-42964,-32964,43,23412,1,16,1,0,0,1,1,0,0
35000,44500,362000,36,47556,4,14,1,1,1,1,0,1,1
4400,14400,21900,49,38310,1,14,1,0,0,1,1,0,0
24373,6778,40778,43,54840,4,16,0,1,1,1,1,0,1
9499,8799,218799,36,65097,4,18,1,1,1,1,0,0,1
612,8412,11780,46,33420,2,16,1,0,0,1,1,0,0
499,1999,16999,33,31203,4,12,0,1,1,1,1,0,1
145000,177000,342000,44,133596,3,12,0,1,0,1,1,1,1
12600,5400,10400,32,34215,4,16,0,1,0,1,0,0,0
453,-5119,-5119,31,18909,1,12,0,0,0,1,0,0,0
300,300,1550,38,42060,1,14,1,0,0,1,0,0,0
5325,29925,115925,45,48720,3,12,0,1,1,1,1,0,1
236498,371901,615234,50,107301,3,14,1,1,1,1,1,1,1
56100,81323,124478,44,51294,4,16,0,1,0,1,1,1,1
14499,9799,37799,44,42090,3,13,0,1,1,1,0,0,1
700,-2000,2650,26,26400,1,14,0,0,0,1,1,0,0
300,-1000,14000,38,28320,3,14,0,1,0,1,0,0,1
33700,33700,138700,54,53862,3,18,0,1,1,1,0,0,1
17815,15627,69627,34,58881,5,12,0,1,0,1,1,0,1
0,-5547,24453,38,20970,3,12,0,0,0,1,0,0,1
300,4200,114400,41,36975,6,13,0,1,0,1,1,0,1
2999,2699,52699,41,37917,4,12,1,1,1,1,0,0,1
12000,29650,67650,33,71250,4,15,1,1,1,1,1,1,1
1100,9325,15325,36,43305,4,12,1,1,1,1,0,1,1
1769,4766,4766,33,52737,2,13,0,1,1,1,1,1,0
1700,-5500,-3000,37,44754,1,18,0,0,0,1,0,0,1
120626,242674,400674,52,70872,2,12,0,1,1,1,1,1,1
5150,26950,30350,34,54879,5,14,0,1,1,1,1,1,1
348,413,36613,51,40581,4,12,0,1,1,1,1,0,1
700,-5800,16850,36,52557,4,13,0,1,1,1,0,0,1
5,5,2281,34,17550,1,16,1,0,0,1,0,0,0
1250,2750,3350,36,28800,4,12,0,1,0,1,1,0,0
920,7920,52920,36,45210,6,14,1,1,0,1,1,0,1
10,-3490,87689,36,35196,2,10,1,0,0,1,0,0,1
92749,112749,112749,39,31845,3,13,0,1,0,1,1,0,0
7799,19799,61999,61,28194,2,12,0,1,1,1,1,0,1
200,-1300,848,26,16068,2,13,1,0,0,1,0,0,0
2499,4499,31499,50,30138,4,12,1,1,1,1,1,0,1
4000,600,6975,30,24210,1,16,0,0,0,1,1,0,0
5999,-5501,-4781,33,63660,2,13,0,1,1,1,0,0,0
499,499,3774,55,17913,1,14,1,0,0,1,0,0,0
499,249,20624,33,31014,1,14,1,0,0,1,0,0,1
0,-18000,-7321,55,13260,1,12,1,0,0,1,1,0,0
125,-8300,-4050,38,29046,5,12,0,1,0,1,1,0,1
8000,36500,44175,37,25002,3,13,0,0,0,1,1,0,0
2199,-301,34699,29,57096,3,14,0,1,1,1,0,1,1
20000,34000,98242,34,29376,1,14,1,0,0,1,1,0,1
2067,-268,-268,41,20028,2,16,0,0,0,1,1,0,0
700,16200,76200,36,33738,5,12,0,1,1,1,1,0,1
248,50248,50248,50,34545,2,13,0,1,1,1,1,0,0
114,-451,4349,42,27261,4,12,0,1,1,1,1,0,1
8000,42800,181800,45,68610,4,17,0,1,1,1,1,0,1
0,0,0,51,16320,10,12,0,1,0,1,0,0,0
7847,31847,78347,29,52236,4,17,1,1,1,1,0,1,1
51548,151548,588048,56,55167,4,1,0,1,0,1,1,1,1
199,3899,89599,49,75384,5,12,1,1,1,1,0,1,0
6150,4250,169350,52,85839,2,16,1,0,0,1,0,0,1
3000,14500,150500,49,52590,2,12,1,1,1,1,1,0,1
0,100,1275,32,36000,3,12,1,1,0,1,1,0,0
95926,144426,367276,45,138441,2,16,1,1,1,1,1,1,1
1400,12650,212650,41,64245,4,12,1,1,1,1,0,1,1
1400,1400,2900,36,36750,4,18,1,0,0,1,0,0,0
969,1934,39409,34,30543,3,14,1,0,0,1,1,0,1
26000,20000,20000,39,59700,3,18,1,1,1,1,0,0,1
3999,15999,25499,61,24180,2,8,1,0,0,1,1,0,1
32000,72000,157000,37,67509,5,17,0,1,0,1,1,1,1
79700,79700,144200,56,54132,1,17,1,0,0,1,0,0,0
1342,22610,22610,37,65667,4,12,0,1,1,1,1,1,0
0,0,0,30,27414,4,14,0,1,1,1,0,0,0
7499,4449,114949,58,42642,3,12,0,1,1,1,0,0,1
200,8009,51509,62,21924,2,12,0,1,0,1,1,1,1
170,-4452,-4452,27,45747,4,12,0,1,1,1,1,0,0
27800,38300,78600,31,62865,2,16,0,1,1,1,1,1,1
2250,2640,3140,32,18450,1,12,0,0,0,1,1,0,0
20000,16000,46000,60,0,6,4,0,1,1,1,0,0,1
449,-2051,8749,28,25317,3,12,0,1,1,1,1,1,1
350,-2650,-2650,28,20529,1,12,1,0,0,1,0,0,0
456,7456,14456,30,66123,4,16,1,1,1,1,1,0,1
400,37400,60220,55,57672,3,12,0,1,1,1,1,0,1
4650,-2350,35775,30,46416,1,18,1,0,0,1,1,0,1
140910,178935,470710,63,38307,1,14,0,0,0,1,1,1,1
1500,17500,66500,36,55305,3,15,0,1,1,1,1,1,1
0,-1600,23300,54,13362,1,10,1,1,0,1,0,0,1
8000,26500,35950,34,55782,1,16,0,0,0,1,1,1,1
2023,1323,13348,34,24120,3,9,0,0,0,1,1,0,1
10800,19431,33031,38,56028,4,14,1,1,1,1,1,0,1
21330,18930,136930,43,28080,5,12,0,1,0,1,0,0,1
252,327,6327,26,28683,3,12,0,1,0,1,1,0,0
184000,298000,748000,58,200997,3,17,1,1,1,1,1,1,1
9515,19515,69515,47,52437,4,17,0,1,0,1,1,0,1
6936,5636,60321,43,62778,4,12,1,1,1,1,1,0,1
70350,171850,337850,47,62553,6,12,0,1,0,1,1,1,1
148,37348,61348,55,36720,2,8,0,1,1,1,1,1,1
9499,15899,20565,38,20796,1,14,1,0,0,1,1,1,0
12000,38100,63100,35,90300,3,18,1,1,1,1,1,1,1
800,725,725,41,12750,6,13,1,1,1,1,0,0,0
7350,15250,80250,35,31050,3,15,0,1,0,1,1,0,1
1550,-2450,-617,27,48798,1,12,1,1,0,1,0,0,0
30,25570,79070,39,19806,4,14,1,1,1,1,1,0,1
7444,6444,11444,43,30318,1,13,1,0,0,1,0,0,1
1949,40949,100002,50,45045,1,14,1,0,0,1,1,1,1
29300,30000,57000,44,39786,3,14,0,0,0,1,0,1,1
18049,70349,134349,61,38754,5,12,1,1,1,1,1,1,1
25500,17600,123600,37,59430,4,13,0,1,0,1,0,0,1
4109,3559,60109,39,34596,4,14,1,0,0,1,1,0,1
6780,10280,41080,26,49362,2,16,1,1,0,1,1,1,1
500,1500,59500,59,17340,4,10,0,1,1,1,1,0,1
700,13700,13700,53,46824,2,13,0,1,1,1,0,1,0
0,950,950,44,19173,1,12,0,0,0,1,1,0,0
2930,-3070,5880,43,15444,7,16,1,0,0,1,0,0,1
761,28361,30211,37,41439,1,14,0,0,0,1,1,0,0
24100,25600,25600,32,57363,3,18,1,1,1,1,1,0,1
0,3300,81300,48,19263,5,12,0,1,0,1,1,0,0
33500,33500,71000,34,80694,3,10,0,1,0,1,0,0,1
57999,70899,140599,49,91362,3,16,0,1,1,1,1,1,1
6299,26299,28024,46,57678,2,12,0,0,0,1,1,0,0
152250,94050,145300,48,17547,2,10,1,0,0,1,1,1,1
11905,74972,341775,41,86847,5,16,0,1,1,1,1,1,1
200,200,775,26,19548,1,12,1,0,0,1,0,0,0
376,-3424,11576,26,34356,4,11,0,1,0,1,0,0,1
0,0,3350,53,10761,1,12,0,0,0,1,0,0,0
3595,63595,86595,54,50646,3,12,0,1,1,1,1,0,0
1799,-1126,-1126,36,39366,4,13,0,1,1,1,1,0,0
9223,9223,10723,56,27276,1,12,0,0,0,1,0,0,0
10999,43999,78499,42,33336,5,13,0,1,0,1,1,1,1
100,-3120,60800,25,34800,2,12,0,1,1,1,1,0,1
32900,98900,168900,57,81690,4,18,0,1,1,1,1,1,1
1000,-470,44155,27,27966,2,16,0,1,1,1,1,0,1
300,20300,22300,44,48120,4,15,1,1,1,1,1,1,1
2399,45399,84399,52,49107,3,12,1,1,1,1,1,1,1
9999,5999,125999,56,54582,2,12,1,1,1,1,0,0,1
100,6100,9433,30,18750,4,12,1,0,0,1,1,0,0
1300,500,1500,29,12810,1,12,0,0,0,1,1,0,0
2150,-2650,17550,25,42804,2,14,0,1,1,1,1,0,1
15000,5500,103500,48,62463,4,16,0,1,1,1,1,1,1
249,-2751,42249,50,41715,4,12,0,1,0,1,1,0,1
999,-1,25499,41,30654,3,12,0,1,1,1,0,0,1
15508,15508,186358,56,31680,1,12,1,0,0,1,1,1,1
1200,-3500,37600,31,29937,6,12,0,1,0,1,1,0,1
3150,70150,110650,43,54585,2,18,0,0,0,1,1,0,1
50,-2000,-2000,40,32850,3,13,1,0,0,1,0,0,0
318,-3682,267318,40,45546,4,18,0,1,0,1,0,0,1
27749,26421,29496,45,30225,2,14,1,0,0,1,1,0,0
19474,36270,159270,56,47790,3,12,1,1,1,1,1,1,1
17100,44100,75400,39,44529,1,18,1,0,0,1,1,0,1
10080,10080,210080,59,13140,4,4,0,1,0,1,0,0,0
5350,25800,99724,46,41781,4,12,0,1,1,1,1,1,1
36999,36199,102942,45,30120,1,12,1,0,0,1,0,0,1
650,-1950,18098,33,18477,1,14,1,0,0,1,1,0,1
449,549,150549,34,68817,5,15,0,1,1,1,1,0,1
41400,61400,269496,54,81282,1,18,1,0,0,1,0,1,1
2500,49850,155850,43,79920,4,12,0,1,1,1,0,1,1
893,-4270,99730,38,40488,4,16,0,1,0,1,1,0,1
705,1905,25905,51,44292,8,12,0,1,1,1,1,0,1
2863,-387,8313,47,36906,4,12,0,1,1,1,0,0,1
1000,-400,7325,34,24144,3,12,1,1,0,1,0,0,1
798,828,6828,47,44838,3,11,0,1,1,1,1,0,1
8900,10900,119900,42,24780,3,18,1,0,0,1,1,0,1
2950,2150,4935,46,22638,2,12,1,0,0,1,0,0,0
1530,-3070,8930,34,24432,3,13,0,1,1,1,0,0,1
181500,181500,406500,47,56580,2,12,0,1,0,1,1,1,1
4999,-7001,160999,45,72300,5,14,0,1,1,1,0,0,1
57000,76400,276400,32,55542,2,16,1,1,1,1,1,1,1
13700,13450,82250,44,59235,4,12,0,1,1,1,0,1,1
3800,8800,85300,48,39312,2,10,0,1,1,1,1,0,1
3500,3500,57411,60,29784,1,12,1,0,0,1,0,0,1
1000,690,130990,49,27675,3,12,0,1,0,1,1,0,1
299,299,1299,43,39204,2,12,1,0,0,1,0,0,0
693,-37,49963,31,65844,4,16,1,1,1,1,0,0,1
21800,6975,12975,28,21534,3,13,0,1,1,1,0,0,0
1200,26359,96359,59,41082,2,12,1,1,1,1,1,1,1
35699,71569,74569,39,39705,4,13,0,1,1,1,0,1,1
4813,6513,6513,34,26865,3,13,0,0,0,1,1,0,0
5000,5300,7875,37,39255,2,16,1,0,0,1,1,0,0
3129,29767,118067,48,49701,4,12,0,1,1,1,1,1,1
220,-180,39820,51,30780,5,14,1,1,1,1,0,0,1
50,33350,48350,46,15699,3,12,1,1,1,1,1,0,1
4000,10250,34750,27,53340,2,13,1,1,1,1,1,0,1
3000,6800,12525,31,90996,1,18,0,0,0,1,1,1,0
481608,522380,597980,48,84063,5,16,0,1,1,1,1,1,1
0,3000,9000,45,25500,2,12,0,1,1,1,1,0,0
2849,5249,22612,35,23892,1,14,1,0,0,1,1,0,0
50,-500,-500,36,38253,5,14,0,1,1,1,1,0,0
6625,33567,198567,46,63915,2,12,1,1,1,1,1,0,1
4000,5500,21638,26,42150,1,18,0,0,0,1,1,0,0
669159,778628,939628,43,146577,5,13,0,1,0,1,1,1,1
17800,17300,53300,41,48732,4,12,0,1,1,1,1,0,1
59013,121853,292203,58,70971,1,18,1,0,0,1,1,1,1
7775,43975,183575,43,47094,4,14,0,1,0,1,1,0,1
1250,250,32250,32,35607,6,13,0,1,1,1,0,0,1
2100,11400,231400,58,73830,6,15,0,1,0,1,0,1,1
21075,31075,70175,59,36342,1,13,1,0,0,1,1,0,1
100,-7850,-7850,48,27000,2,13,0,1,0,1,0,0,0
123,-377,6103,36,19302,1,12,0,0,0,1,1,0,1
9011,11886,36591,40,68388,4,14,1,1,1,1,1,0,1
1800,13370,17370,43,73194,4,16,0,1,1,1,1,1,1
1500,2500,165761,31,36390,1,16,0,0,0,1,1,0,1
1210,6957,60307,53,51090,3,15,0,1,0,1,0,1,1
23000,25200,37253,33,35130,1,16,1,0,0,1,0,1,0
607,-6393,20607,47,64656,4,17,1,1,1,1,1,0,1
1000,-250,65750,43,31209,2,10,0,1,0,1,0,0,1
20000,32100,51100,43,49596,3,13,1,1,1,1,1,1,1
85000,179800,276025,51,67500,1,16,1,0,0,1,1,1,1
49000,114000,264000,53,156036,3,17,0,1,0,1,1,1,1
17499,17199,86999,50,48042,5,12,1,1,1,1,0,0,1
3450,36450,114450,51,76827,3,18,1,1,0,1,1,0,1
8342,29692,51842,36,32994,1,15,0,0,0,1,1,0,1
3999,49099,104099,56,114573,3,12,1,1,1,1,0,1,1
8800,5940,18940,31,55920,4,18,0,1,1,1,0,1,1
500,-9500,11500,34,51960,2,13,0,1,0,1,0,0,1
0,-64,-64,46,3900,4,12,0,1,0,1,0,0,0
240,140,4640,36,24045,1,18,1,0,0,1,1,0,1
8440,440,110440,49,61866,5,12,1,1,1,1,0,0,1
36000,44963,82163,37,38772,1,17,0,0,0,1,1,1,1
4600,36600,171100,61,29832,1,12,1,0,0,1,1,1,1
29999,29999,48267,41,24558,4,16,0,1,0,1,1,0,1
47500,56700,153700,36,70746,2,16,0,1,1,1,0,1,1
0,-11700,18300,34,63606,2,13,1,1,1,1,1,0,1
19999,117999,192499,60,66921,2,12,0,1,1,1,1,1,1
1299,-6201,-201,36,58302,5,14,0,1,1,1,1,0,1
9948,24448,33448,31,58323,4,18,1,1,1,1,1,0,1
26472,19472,24800,35,30147,2,14,0,1,1,1,0,1,0
3000,-25,7571,26,18594,3,12,0,0,0,1,0,0,0
93000,92810,104910,49,35142,1,16,1,0,0,1,0,0,0
125600,205385,295385,54,73890,2,12,0,1,0,1,1,0,1
175,-6109,-4109,31,29343,2,15,0,1,1,1,0,0,1
0,-4564,25436,33,20196,4,12,0,1,0,1,1,0,1
9200,87200,111200,33,54954,2,12,0,1,1,1,1,0,1
77100,139560,309560,43,135114,2,14,1,1,1,1,1,1,1
20700,46150,46150,32,46500,2,18,0,1,1,1,1,1,0
5400,900,7775,43,27204,1,12,1,0,0,1,0,0,0
1800,7900,12550,27,37218,1,16,0,0,0,1,1,1,0
0,172,1322,34,13500,1,14,1,0,0,1,1,0,0
80000,110000,459575,56,27945,2,12,1,0,0,1,0,1,1
47153,56053,91553,37,55563,2,16,0,1,0,1,0,1,1
0,3400,3400,34,33270,4,12,1,1,1,1,1,0,0
0,0,2444,31,21600,1,12,1,0,0,1,0,0,1
1000,43000,53500,38,11604,4,5,0,1,1,1,1,0,1
2800,3200,123700,42,73722,5,12,1,1,1,1,1,0,1
69762,90762,155762,60,73614,2,12,0,1,1,1,1,0,1
266499,266499,459499,36,67470,3,18,0,1,0,1,0,0,1
0,100,5100,41,28143,4,12,0,1,0,1,1,0,0
15550,23250,56125,50,49848,3,18,1,0,0,1,1,1,1
4300,24210,24210,50,24540,4,12,0,1,0,1,1,0,1
10700,10020,37782,35,33150,5,12,1,1,1,1,1,0,1
8900,4000,207500,45,120069,4,18,0,1,1,1,0,0,1
6000,-36000,67500,30,64995,1,16,0,0,0,1,1,1,0
249,249,249,42,21639,4,12,0,1,0,1,0,0,1
1700,93,4668,36,19422,2,12,0,0,0,1,1,0,0
2300,5300,10075,35,20805,1,14,1,0,0,1,1,0,0
114000,154000,252450,35,61230,1,18,0,0,0,1,1,0,1
1500,11500,32500,31,20460,2,11,0,0,0,1,1,0,1
27200,31900,52006,30,60369,1,16,1,0,0,1,1,1,1
1000,-3074,-3074,44,12774,1,13,1,0,0,1,0,0,0
5200,6200,51033,51,25488,1,15,1,0,0,1,1,0,1
25198,23998,30998,43,46872,4,13,0,1,1,1,0,0,1
908,-20892,-3292,31,62592,3,16,1,1,1,1,1,0,1
15399,18799,40799,28,28215,5,12,0,1,0,1,1,0,1
9549,26130,119930,38,94614,2,13,1,1,1,1,1,0,1
599,1299,26299,42,51798,4,12,1,1,1,1,1,0,1
4000,40000,83200,33,49959,4,16,0,1,0,1,1,1,1
37000,75000,235000,49,102108,4,18,1,1,1,1,1,1,1
656,4356,18731,34,34062,1,14,1,0,0,1,1,0,0
3800,73800,113800,53,100008,2,1,0,1,0,1,1,0,1
500,1214,1214,49,30600,5,16,0,1,1,1,1,0,0
0,13000,23000,42,35100,4,12,0,1,1,1,1,0,1
16025,21838,68838,38,88770,4,16,1,1,1,1,1,0,1
300,-3230,237270,52,78243,4,14,1,1,1,1,1,0,1
0,0,1625,30,21384,1,13,0,0,0,1,1,0,0
36448,34948,73948,40,38859,4,16,0,1,1,1,0,0,1
650,-25570,17762,42,63954,6,16,1,1,1,1,0,0,1
4300,-680,3320,38,42600,3,13,0,1,1,1,1,0,1
42490,58110,57735,53,63630,1,18,1,0,0,1,1,1,1
39999,41899,111899,44,22668,6,12,0,1,1,1,1,0,1
300,-700,15300,41,43470,5,13,0,1,1,1,1,0,0
127000,152500,257500,48,121173,3,13,0,1,1,1,1,1,1
349,29,8029,30,17505,3,11,0,1,1,1,1,0,1
1100,-4875,6625,31,27120,2,12,0,1,1,1,0,0,1
0,7000,7000,45,20400,2,12,0,1,0,1,1,0,1
156458,242658,284158,48,56754,3,16,0,1,1,1,1,1,1
500,1400,68400,41,29121,4,12,1,1,1,1,1,0,1
16400,25136,70136,35,53154,2,16,0,1,1,1,1,1,1
55798,105798,175798,36,104190,4,16,1,1,0,1,1,0,1
17850,39197,78197,33,44466,5,16,0,1,0,1,1,0,1
999,1349,8402,26,30060,1,16,1,0,0,1,1,0,0
9000,8500,11550,36,36180,1,14,0,0,0,1,0,0,0
1499,13499,16999,61,26484,4,12,0,1,1,1,1,0,1
43400,79400,195400,53,110643,2,12,1,1,1,1,1,1,1
500,3500,61500,33,19488,4,12,0,1,0,1,1,0,1
500,3000,30500,44,33060,3,12,1,0,0,1,1,0,1
0,0,70000,63,19380,3,12,0,1,0,1,0,0,1
1249,3249,6599,45,50235,2,16,0,0,0,1,1,0,0
725,-1222,71278,38,35322,3,16,1,0,0,1,0,0,1
0,5000,5000,59,16320,5,9,0,1,0,1,1,0,0
200,2400,3950,33,21933,1,12,0,0,0,1,1,0,0
1549,10549,31549,32,28935,4,12,0,1,0,1,1,0,1
0,45000,45000,59,46920,6,12,0,1,0,1,1,0,0
59530,125821,223821,39,66102,2,17,0,1,1,1,1,1,1
70,-2130,-1830,31,7938,1,16,1,0,0,1,0,0,0
82000,99000,179275,44,64200,1,18,1,0,0,1,0,1,1
6000,11800,38300,33,32361,1,12,1,0,0,1,1,0,1
750,350,15950,34,28980,6,12,0,1,0,1,0,0,1
28000,28000,28000,37,50082,3,16,0,1,0,1,0,0,0
200,-502302,-502302,46,21240,4,13,0,1,0,1,0,0,1
2000,-1600,-1600,48,55743,4,12,0,1,1,1,1,0,1
13300,6530,15030,32,33498,2,18,0,1,0,1,1,0,0
49999,92446,292446,53,62400,3,12,0,1,0,1,1,1,1
2200,200,1200,36,24009,1,12,1,0,0,1,1,0,0
45198,62198,130698,44,54627,1,14,1,0,0,1,1,1,1
0,-2480,-2480,31,32271,5,12,0,1,1,1,1,0,1
11856,78656,165656,41,108840,2,16,0,1,1,1,1,1,1
55815,82015,164015,51,66477,3,12,0,1,1,1,1,1,1
200,2500,4500,38,19800,2,8,1,0,0,1,1,0,0
60800,83200,257200,44,72165,3,17,0,1,0,1,1,1,1
0,0,1000,28,15888,1,14,1,0,0,1,0,0,0
153,-2347,4305,41,21000,1,14,1,0,0,1,0,0,0
25,-5875,-1625,31,18216,3,13,1,0,0,1,1,0,0
85734,82734,92734,53,76050,4,13,0,1,1,1,1,1,1
0,-4493,67307,27,29916,4,8,0,1,0,1,1,0,1
1200,21900,105953,40,54591,1,16,1,0,0,1,1,0,1
25550,32550,42550,26,73902,2,16,1,1,1,1,1,0,1
106500,164000,229000,54,51804,3,12,0,1,0,1,1,1,1
100,-21020,-15852,25,21456,1,13,0,0,0,1,1,0,0
50400,186605,259945,52,50682,2,12,0,1,1,1,1,1,1
1300,30900,84900,47,22542,3,12,0,1,1,1,0,1,1
0,-3000,19000,43,18168,7,9,0,1,1,1,0,0,1
9049,9649,26649,44,22044,4,12,1,1,0,1,1,0,1
1100,15123,46319,38,42561,9,12,0,1,0,1,1,1,1
500,600,4600,37,30408,4,12,1,1,0,1,1,0,1
1500,0,0,31,28830,2,12,1,0,0,1,1,0,0
194,-6,1744,35,16347,4,14,1,1,1,1,1,0,1
3720,-2384,8216,30,43728,4,13,1,1,1,1,1,0,1
46950,66947,68697,46,52248,3,13,0,0,0,1,1,1,0
1700,-1812,27188,27,59841,3,16,1,1,1,1,1,0,1
73000,118000,250500,39,88971,3,14,0,1,0,1,1,1,1
8200,18500,42500,35,60300,2,16,1,1,1,1,1,1,1
6400,10000,47000,33,25941,4,12,0,1,0,1,1,0,1
8255,18315,112815,43,66033,4,18,1,1,1,1,1,1,1
5521,5521,8521,45,51645,2,17,1,0,0,1,0,0,1
800,13800,13800,43,22950,1,12,1,0,0,1,1,0,0
0,2200,4000,26,18198,2,12,1,0,0,1,1,0,0
1700,-520,17480,31,25080,4,14,0,1,1,1,1,0,1
16718,56943,94443,47,61575,3,18,0,1,1,1,1,1,1
3748,2798,15158,30,54906,5,18,1,1,1,1,1,0,1
42598,45598,143598,36,39597,4,13,0,1,1,1,1,0,1
1101,-7119,35345,42,40557,4,12,0,1,0,1,0,0,1
6500,5500,12500,40,39828,4,12,0,1,0,1,0,0,1
36169,105799,274799,39,101637,4,16,0,1,0,1,1,1,1
6880,6180,87180,32,63207,2,17,0,1,1,1,1,0,1
80000,130000,192300,62,27240,1,12,0,0,0,1,1,0,1
5500,9000,46745,43,69138,3,15,1,1,1,1,1,0,1
349,-1951,2774,31,27015,1,13,0,0,0,1,1,0,0
0,42000,63300,36,21300,6,12,1,1,1,1,1,0,1
2525,1575,3475,38,40596,4,14,0,1,1,1,1,0,0
15472,24972,29147,49,43920,2,12,1,0,0,1,1,0,1
61000,114200,221700,36,85755,1,16,1,0,0,1,1,0,1
4250,12550,34892,44,27291,1,12,0,0,0,1,1,0,1
43000,127180,212180,53,63000,4,15,0,1,1,1,1,1,1
919,2119,276119,42,31596,4,12,0,1,0,1,1,0,1
0,3400,3400,34,26739,1,12,1,0,0,1,1,0,0
26000,106000,233175,57,77280,2,18,1,0,0,1,1,0,1
0,2000,47000,33,37056,4,12,0,1,0,1,1,0,0
1000,13200,23666,27,15600,1,12,1,0,0,1,1,0,1
6000,17600,73400,44,78762,4,18,1,1,1,1,0,1,1
9500,9500,22600,43,36420,1,17,1,0,0,1,0,0,0
600,2300,17894,33,34308,4,12,0,1,1,1,1,0,0
749,1031,4981,25,10545,1,13,0,0,0,1,1,0,0
7699,10699,50135,53,20646,3,12,0,1,0,1,1,0,1
60000,95300,369425,56,79404,1,18,1,0,0,1,1,1,1
6200,18300,68300,35,86814,4,17,1,1,1,1,1,1,1
31999,99199,274199,58,101946,2,14,0,1,0,1,1,1,1
5200,2850,12850,30,59400,4,16,1,1,1,1,1,0,0
10,-1290,44710,28,66150,4,14,1,1,1,1,1,0,1
65300,147300,367300,46,79548,4,16,0,1,1,1,1,1,1
249,20249,82313,59,36027,2,12,0,1,1,1,1,0,1
120,1120,12620,58,19200,1,12,1,0,0,1,1,0,1
5000,84000,118000,39,83250,2,13,0,1,1,1,1,0,1
1300,16100,132183,53,41538,3,12,0,1,0,1,1,0,1
