State,id,unemployment,median_income,uninsured,year,County,MedicaidStatus,AdoptedYear,SID
Washington,0500000US53053,6.2,64434,5.8,2016,Pierce County,Adopted,2014,792
Washington,0500000US53057,7.2,60983,5.9,2016,Skagit County,Adopted,2014,793
Washington,0500000US53061,4.5,78716,5.6,2016,Snohomish County,Adopted,2014,794
Washington,0500000US53063,5.4,53043,5.2,2016,Spokane County,Adopted,2014,795
Washington,0500000US53067,7.8,65783,4.6,2016,Thurston County,Adopted,2014,796
Washington,0500000US53073,6.8,56411,6.8,2016,Whatcom County,Adopted,2014,797
Washington,0500000US53077,6.9,48965,11.6,2016,Yakima County,Adopted,2014,798
Washington,0500000US53005,4.2,63346,7.9,2017,Benton County,Adopted,2014,780
Washington,0500000US53007,NA,61615,6.1,2017,Chelan County,Adopted,2014,781
Washington,0500000US53009,9.1,47907,6,2017,Clallam County,Adopted,2014,782
Washington,0500000US53011,5.3,74747,6.3,2017,Clark County,Adopted,2014,783
Washington,0500000US53015,8.8,49456,3.8,2017,Cowlitz County,Adopted,2014,784
Washington,0500000US53021,4.7,64344,13.6,2017,Franklin County,Adopted,2014,785
Washington,0500000US53025,3.6,58644,11.6,2017,Grant County,Adopted,2014,786
Washington,0500000US53027,5.9,47445,8,2017,Grays Harbor County,Adopted,2014,787
Washington,0500000US53029,4.3,59644,4.6,2017,Island County,Adopted,2014,788
Washington,0500000US53033,4.3,89675,5.5,2017,King County,Adopted,2014,789
Washington,0500000US53035,3.8,73026,3.8,2017,Kitsap County,Adopted,2014,790
Washington,0500000US53041,9.5,49827,9.7,2017,Lewis County,Adopted,2014,791
Washington,0500000US53053,5.1,69278,6.2,2017,Pierce County,Adopted,2014,792
Washington,0500000US53057,4.8,66066,6.6,2017,Skagit County,Adopted,2014,793
Washington,0500000US53061,4,82595,5.4,2017,Snohomish County,Adopted,2014,794
Washington,0500000US53063,5.1,53360,5.5,2017,Spokane County,Adopted,2014,795
Washington,0500000US53067,7.8,71765,4.9,2017,Thurston County,Adopted,2014,796
Washington,0500000US53073,4.9,61186,4.4,2017,Whatcom County,Adopted,2014,797
Washington,0500000US53077,7.3,47402,11.2,2017,Yakima County,Adopted,2014,798
Washington,0500000US53005,4.9,68115,9.4,2018,Benton County,Adopted,2014,780
Washington,0500000US53007,2,57132,11.1,2018,Chelan County,Adopted,2014,781
Washington,0500000US53009,5.2,59001,9.2,2018,Clallam County,Adopted,2014,782
Washington,0500000US53011,4.2,74060,5.7,2018,Clark County,Adopted,2014,783
Washington,0500000US53015,5.6,59225,6.7,2018,Cowlitz County,Adopted,2014,784
Washington,0500000US53021,7.6,60012,12.8,2018,Franklin County,Adopted,2014,785
Washington,0500000US53025,2.9,53057,12.2,2018,Grant County,Adopted,2014,786
Washington,0500000US53027,4.6,48255,8.1,2018,Grays Harbor County,Adopted,2014,787
Washington,0500000US53029,7.3,64793,5.2,2018,Island County,Adopted,2014,788
Washington,0500000US53033,3.9,95009,5.3,2018,King County,Adopted,2014,789
Washington,0500000US53035,4.2,76945,4.6,2018,Kitsap County,Adopted,2014,790
Washington,0500000US53041,6.8,61058,5.5,2018,Lewis County,Adopted,2014,791
Washington,0500000US53045,4.6,58094,5.7,2018,Mason County,Adopted,2014,799
Washington,0500000US53053,4.2,75407,5.6,2018,Pierce County,Adopted,2014,792
Washington,0500000US53057,5.4,73206,7.1,2018,Skagit County,Adopted,2014,793
Washington,0500000US53061,3.1,87440,6.5,2018,Snohomish County,Adopted,2014,794
Washington,0500000US53063,4.6,59783,5.2,2018,Spokane County,Adopted,2014,795
Washington,0500000US53067,4.9,72703,4.9,2018,Thurston County,Adopted,2014,796
Washington,0500000US53073,4.7,62268,5.8,2018,Whatcom County,Adopted,2014,797
Washington,0500000US53077,5.1,51555,15.4,2018,Yakima County,Adopted,2014,798
Washington,0500000US53005,4,72084,8.2,2019,Benton County,Adopted,2014,780
Washington,0500000US53007,3.1,59161,12.5,2019,Chelan County,Adopted,2014,781
Washington,0500000US53009,7.7,57126,7.2,2019,Clallam County,Adopted,2014,782
Washington,0500000US53011,4.7,80555,6.1,2019,Clark County,Adopted,2014,783
Washington,0500000US53015,4.3,55497,5.1,2019,Cowlitz County,Adopted,2014,784
Washington,0500000US53021,6.7,61951,18.2,2019,Franklin County,Adopted,2014,785
Washington,0500000US53025,8.7,56997,13.4,2019,Grant County,Adopted,2014,786
Washington,0500000US53027,5.8,61026,7.1,2019,Grays Harbor County,Adopted,2014,787
Washington,0500000US53029,6.8,72066,5.1,2019,Island County,Adopted,2014,788
Washington,0500000US53033,3.5,102594,5.5,2019,King County,Adopted,2014,789
Washington,0500000US53035,4.2,79624,4.9,2019,Kitsap County,Adopted,2014,790
Washington,0500000US53041,6.8,58911,7,2019,Lewis County,Adopted,2014,791
Washington,0500000US53045,7.7,63983,6,2019,Mason County,Adopted,2014,799
Washington,0500000US53053,4.8,79243,6.5,2019,Pierce County,Adopted,2014,792
Washington,0500000US53057,4.5,67175,8,2019,Skagit County,Adopted,2014,793
Washington,0500000US53061,3.7,89260,6.3,2019,Snohomish County,Adopted,2014,794
Washington,0500000US53063,6.3,59974,5.8,2019,Spokane County,Adopted,2014,795
Washington,0500000US53067,6,78512,5.3,2019,Thurston County,Adopted,2014,796
Washington,0500000US53073,5.3,69372,6.8,2019,Whatcom County,Adopted,2014,797
Washington,0500000US53077,6.4,56233,13.9,2019,Yakima County,Adopted,2014,798
West Virginia,0500000US54003,7.9,50526,15.1,2011,Berkeley County,Adopted,2014,800
West Virginia,0500000US54011,4.5,37279,12.9,2011,Cabell County,Adopted,2014,801
West Virginia,0500000US54033,4.4,38795,17.7,2011,Harrison County,Adopted,2014,802
West Virginia,0500000US54039,5.5,39928,14.4,2011,Kanawha County,Adopted,2014,803
West Virginia,0500000US54061,4.1,44049,11.7,2011,Monongalia County,Adopted,2014,804
West Virginia,0500000US54081,2.5,38304,12.6,2011,Raleigh County,Adopted,2014,805
West Virginia,0500000US54107,6.6,36954,14.8,2011,Wood County,Adopted,2014,806
West Virginia,0500000US54003,6.2,53248,12.6,2012,Berkeley County,Adopted,2014,800
West Virginia,0500000US54011,3.8,35567,16.9,2012,Cabell County,Adopted,2014,801
West Virginia,0500000US54033,4.7,40022,14.9,2012,Harrison County,Adopted,2014,802
West Virginia,0500000US54039,4.1,46914,12.5,2012,Kanawha County,Adopted,2014,803
West Virginia,0500000US54061,4.5,39532,14.2,2012,Monongalia County,Adopted,2014,804
West Virginia,0500000US54081,2.8,40705,13.7,2012,Raleigh County,Adopted,2014,805
West Virginia,0500000US54107,6.3,42857,14.5,2012,Wood County,Adopted,2014,806
West Virginia,0500000US54003,11.9,55134,13.4,2013,Berkeley County,Adopted,2014,800
West Virginia,0500000US54011,7,39019,15.8,2013,Cabell County,Adopted,2014,801
West Virginia,0500000US54033,7.9,41698,13.3,2013,Harrison County,Adopted,2014,802
West Virginia,0500000US54039,6.6,46325,11.6,2013,Kanawha County,Adopted,2014,803
West Virginia,0500000US54061,4.9,49534,10.7,2013,Monongalia County,Adopted,2014,804
West Virginia,0500000US54081,6.7,40178,13.6,2013,Raleigh County,Adopted,2014,805
West Virginia,0500000US54107,9.5,41408,12.6,2013,Wood County,Adopted,2014,806
West Virginia,0500000US54003,8.7,58754,8.5,2014,Berkeley County,Adopted,2014,800
West Virginia,0500000US54011,5.8,34046,7.3,2014,Cabell County,Adopted,2014,801
West Virginia,0500000US54033,7.5,41333,10.3,2014,Harrison County,Adopted,2014,802
West Virginia,0500000US54039,6.7,44186,8.7,2014,Kanawha County,Adopted,2014,803
West Virginia,0500000US54061,7.3,41955,8,2014,Monongalia County,Adopted,2014,804
West Virginia,0500000US54081,5.6,40561,9.9,2014,Raleigh County,Adopted,2014,805
West Virginia,0500000US54107,6.3,42014,9.5,2014,Wood County,Adopted,2014,806
West Virginia,0500000US54003,8.6,53548,5.9,2015,Berkeley County,Adopted,2014,800
West Virginia,0500000US54011,6.5,38839,6,2015,Cabell County,Adopted,2014,801
West Virginia,0500000US54033,7.8,48285,3.7,2015,Harrison County,Adopted,2014,802
West Virginia,0500000US54039,6.6,45028,5.8,2015,Kanawha County,Adopted,2014,803
West Virginia,0500000US54061,4.9,45880,4,2015,Monongalia County,Adopted,2014,804
West Virginia,0500000US54081,9.3,37262,11.7,2015,Raleigh County,Adopted,2014,805
West Virginia,0500000US54107,6.2,39991,5.2,2015,Wood County,Adopted,2014,806
West Virginia,0500000US54003,7.1,57357,5.1,2016,Berkeley County,Adopted,2014,800
West Virginia,0500000US54011,6,38823,5.7,2016,Cabell County,Adopted,2014,801
West Virginia,0500000US54033,7,47204,3.2,2016,Harrison County,Adopted,2014,802
West Virginia,0500000US54039,6.2,45001,5.6,2016,Kanawha County,Adopted,2014,803
West Virginia,0500000US54061,6.6,50953,6.2,2016,Monongalia County,Adopted,2014,804
West Virginia,0500000US54081,7.8,45863,5.7,2016,Raleigh County,Adopted,2014,805
West Virginia,0500000US54107,6.3,48655,5.5,2016,Wood County,Adopted,2014,806
West Virginia,0500000US54003,6.5,59142,5.9,2017,Berkeley County,Adopted,2014,800
West Virginia,0500000US54011,3.4,33750,10.2,2017,Cabell County,Adopted,2014,801
West Virginia,0500000US54033,4.6,58082,7.5,2017,Harrison County,Adopted,2014,802
West Virginia,0500000US54039,6.7,42197,5.1,2017,Kanawha County,Adopted,2014,803
West Virginia,0500000US54061,6.6,50888,4.7,2017,Monongalia County,Adopted,2014,804
West Virginia,0500000US54081,8.8,42121,5.8,2017,Raleigh County,Adopted,2014,805
West Virginia,0500000US54107,4.6,44115,5.7,2017,Wood County,Adopted,2014,806
West Virginia,0500000US54003,5.4,59328,6.9,2018,Berkeley County,Adopted,2014,800
West Virginia,0500000US54011,5.3,38162,7.3,2018,Cabell County,Adopted,2014,801
West Virginia,0500000US54033,7.5,46569,9.3,2018,Harrison County,Adopted,2014,802
West Virginia,0500000US54039,5.1,41141,7,2018,Kanawha County,Adopted,2014,803
West Virginia,0500000US54061,6.5,50834,4.8,2018,Monongalia County,Adopted,2014,804
West Virginia,0500000US54081,6.1,39122,5.2,2018,Raleigh County,Adopted,2014,805
West Virginia,0500000US54107,3.8,43563,7.2,2018,Wood County,Adopted,2014,806
West Virginia,0500000US54003,4.4,62370,8.7,2019,Berkeley County,Adopted,2014,800
West Virginia,0500000US54011,5.7,40788,9.3,2019,Cabell County,Adopted,2014,801
West Virginia,0500000US54033,3.4,54314,5.3,2019,Harrison County,Adopted,2014,802
West Virginia,0500000US54039,5.4,47759,6.6,2019,Kanawha County,Adopted,2014,803
West Virginia,0500000US54061,4.6,55940,4.4,2019,Monongalia County,Adopted,2014,804
West Virginia,0500000US54081,8.8,46540,5.9,2019,Raleigh County,Adopted,2014,805
West Virginia,0500000US54107,4.1,47944,5.4,2019,Wood County,Adopted,2014,806
Wisconsin,0500000US55009,5.4,52406,10.4,2011,Brown County,Not Adopted,0,807
Wisconsin,0500000US55025,4.3,60345,6.3,2011,Dane County,Not Adopted,0,808
Wisconsin,0500000US55027,5.4,51948,8.4,2011,Dodge County,Not Adopted,0,809
Wisconsin,0500000US55035,4.8,48167,10.5,2011,Eau Claire County,Not Adopted,0,810
Wisconsin,0500000US55039,4.8,53202,7.3,2011,Fond du Lac County,Not Adopted,0,811
Wisconsin,0500000US55055,3.9,53217,5.8,2011,Jefferson County,Not Adopted,0,812
Wisconsin,0500000US55059,9,51337,10,2011,Kenosha County,Not Adopted,0,813
Wisconsin,0500000US55063,4.6,49966,7.6,2011,La Crosse County,Not Adopted,0,814
Wisconsin,0500000US55071,3.9,48272,6.6,2011,Manitowoc County,Not Adopted,0,815
Wisconsin,0500000US55073,5.6,51678,9.2,2011,Marathon County,Not Adopted,0,816
Wisconsin,0500000US55079,8.3,40702,12.8,2011,Milwaukee County,Not Adopted,0,817
Wisconsin,0500000US55087,3.5,56445,7,2011,Outagamie County,Not Adopted,0,818
Wisconsin,0500000US55089,4.8,73703,4.7,2011,Ozaukee County,Not Adopted,0,819
Wisconsin,0500000US55097,6.3,49680,7.8,2011,Portage County,Not Adopted,0,820
Wisconsin,0500000US55101,6,52582,10.2,2011,Racine County,Not Adopted,0,821
Wisconsin,0500000US55105,7,47559,10.2,2011,Rock County,Not Adopted,0,822
Wisconsin,0500000US55109,4.5,61811,8.3,2011,St. Croix County,Not Adopted,0,823
Wisconsin,0500000US55117,4.9,50935,7.4,2011,Sheboygan County,Not Adopted,0,824
Wisconsin,0500000US55127,6.2,52250,7.2,2011,Walworth County,Not Adopted,0,825
Wisconsin,0500000US55131,4.4,67232,3.9,2011,Washington County,Not Adopted,0,826
Wisconsin,0500000US55133,4.4,72562,5.1,2011,Waukesha County,Not Adopted,0,827
Wisconsin,0500000US55139,3.5,47763,7.7,2011,Winnebago County,Not Adopted,0,828
Wisconsin,0500000US55141,4.8,45891,5.3,2011,Wood County,Not Adopted,0,829
Wisconsin,0500000US55009,4.5,50131,9.1,2012,Brown County,Not Adopted,0,807
Wisconsin,0500000US55025,3.9,59792,6.6,2012,Dane County,Not Adopted,0,808
Wisconsin,0500000US55027,3.4,50781,6.9,2012,Dodge County,Not Adopted,0,809
Wisconsin,0500000US55035,4.8,47913,8.5,2012,Eau Claire County,Not Adopted,0,810
Wisconsin,0500000US55039,4.7,53065,9.1,2012,Fond du Lac County,Not Adopted,0,811
Wisconsin,0500000US55055,4.5,53675,6.9,2012,Jefferson County,Not Adopted,0,812
Wisconsin,0500000US55059,6.9,54172,10.6,2012,Kenosha County,Not Adopted,0,813
Wisconsin,0500000US55063,2.7,47360,6.5,2012,La Crosse County,Not Adopted,0,814
Wisconsin,0500000US55071,5.3,46045,7.2,2012,Manitowoc County,Not Adopted,0,815
Wisconsin,0500000US55073,5.9,52419,9.7,2012,Marathon County,Not Adopted,0,816
Wisconsin,0500000US55079,6.8,42381,11.9,2012,Milwaukee County,Not Adopted,0,817
Wisconsin,0500000US55087,3.6,56918,5.9,2012,Outagamie County,Not Adopted,0,818
Wisconsin,0500000US55089,3.3,75170,3.8,2012,Ozaukee County,Not Adopted,0,819
Wisconsin,0500000US55097,6.1,45215,7.1,2012,Portage County,Not Adopted,0,820
Wisconsin,0500000US55101,7.3,51904,12.2,2012,Racine County,Not Adopted,0,821
Wisconsin,0500000US55105,6.6,45989,9.1,2012,Rock County,Not Adopted,0,822
Wisconsin,0500000US55109,4.6,67870,8.8,2012,St. Croix County,Not Adopted,0,823
Wisconsin,0500000US55117,5.4,51899,8.2,2012,Sheboygan County,Not Adopted,0,824
Wisconsin,0500000US55127,5.2,48940,10.4,2012,Walworth County,Not Adopted,0,825
Wisconsin,0500000US55131,3.4,64221,6.1,2012,Washington County,Not Adopted,0,826
Wisconsin,0500000US55133,3.2,72364,5.1,2012,Waukesha County,Not Adopted,0,827
Wisconsin,0500000US55139,4.5,51458,8.6,2012,Winnebago County,Not Adopted,0,828
Wisconsin,0500000US55141,4.7,44568,7.3,2012,Wood County,Not Adopted,0,829
Wisconsin,0500000US55009,7.3,51160,8.2,2013,Brown County,Not Adopted,0,807
Wisconsin,0500000US55025,4.9,60081,7.4,2013,Dane County,Not Adopted,0,808
Wisconsin,0500000US55027,5.9,51151,6.7,2013,Dodge County,Not Adopted,0,809
Wisconsin,0500000US55035,5.6,49204,9.5,2013,Eau Claire County,Not Adopted,0,810
Wisconsin,0500000US55039,4,54198,7.1,2013,Fond du Lac County,Not Adopted,0,811
Wisconsin,0500000US55055,4.8,51235,7.9,2013,Jefferson County,Not Adopted,0,812
Wisconsin,0500000US55059,10.8,51013,11.9,2013,Kenosha County,Not Adopted,0,813
Wisconsin,0500000US55063,5.6,51551,8.2,2013,La Crosse County,Not Adopted,0,814
Wisconsin,0500000US55071,6.1,47181,6.6,2013,Manitowoc County,Not Adopted,0,815
Wisconsin,0500000US55073,4.5,51635,8.3,2013,Marathon County,Not Adopted,0,816
Wisconsin,0500000US55079,9.1,41959,12.5,2013,Milwaukee County,Not Adopted,0,817
Wisconsin,0500000US55087,4.1,56433,8.8,2013,Outagamie County,Not Adopted,0,818
Wisconsin,0500000US55089,3.7,70899,5.3,2013,Ozaukee County,Not Adopted,0,819
Wisconsin,0500000US55097,7,49872,7.2,2013,Portage County,Not Adopted,0,820
Wisconsin,0500000US55101,10.2,54209,10.6,2013,Racine County,Not Adopted,0,821
Wisconsin,0500000US55105,8,47118,12.2,2013,Rock County,Not Adopted,0,822
Wisconsin,0500000US55109,5.8,67502,5.9,2013,St. Croix County,Not Adopted,0,823
Wisconsin,0500000US55117,5.7,50678,8.1,2013,Sheboygan County,Not Adopted,0,824
Wisconsin,0500000US55127,8.4,52057,8.9,2013,Walworth County,Not Adopted,0,825
Wisconsin,0500000US55131,5.9,66391,4.5,2013,Washington County,Not Adopted,0,826
Wisconsin,0500000US55133,4.2,75368,5.2,2013,Waukesha County,Not Adopted,0,827
Wisconsin,0500000US55139,4.9,49776,7.6,2013,Winnebago County,Not Adopted,0,828
Wisconsin,0500000US55141,7.9,47726,8.2,2013,Wood County,Not Adopted,0,829
Wisconsin,0500000US55009,5,53392,7.4,2014,Brown County,Not Adopted,0,807
Wisconsin,0500000US55025,5.1,61582,5.9,2014,Dane County,Not Adopted,0,808
Wisconsin,0500000US55027,4.9,53139,5.8,2014,Dodge County,Not Adopted,0,809
Wisconsin,0500000US55035,3.8,47043,9.1,2014,Eau Claire County,Not Adopted,0,810
Wisconsin,0500000US55039,4.9,51717,5.3,2014,Fond du Lac County,Not Adopted,0,811
Wisconsin,0500000US55055,5.9,55675,6,2014,Jefferson County,Not Adopted,0,812
Wisconsin,0500000US55059,7.9,52787,7.3,2014,Kenosha County,Not Adopted,0,813
Wisconsin,0500000US55063,5.1,48872,5.6,2014,La Crosse County,Not Adopted,0,814
Wisconsin,0500000US55071,4,45136,5.4,2014,Manitowoc County,Not Adopted,0,815
Wisconsin,0500000US55073,4.5,53300,5.3,2014,Marathon County,Not Adopted,0,816
Wisconsin,0500000US55079,8.5,42765,10,2014,Milwaukee County,Not Adopted,0,817
Wisconsin,0500000US55087,3.4,58118,6.3,2014,Outagamie County,Not Adopted,0,818
Wisconsin,0500000US55089,3.9,72103,6.2,2014,Ozaukee County,Not Adopted,0,819
Wisconsin,0500000US55097,5.5,51399,6.7,2014,Portage County,Not Adopted,0,820
Wisconsin,0500000US55101,6.3,54525,8.9,2014,Racine County,Not Adopted,0,821
Wisconsin,0500000US55105,6.3,50610,6.6,2014,Rock County,Not Adopted,0,822
Wisconsin,0500000US55109,3.5,76024,5,2014,St. Croix County,Not Adopted,0,823
Wisconsin,0500000US55117,4.3,54042,6.6,2014,Sheboygan County,Not Adopted,0,824
Wisconsin,0500000US55127,5.6,52277,11.7,2014,Walworth County,Not Adopted,0,825
Wisconsin,0500000US55131,3.7,68424,4.9,2014,Washington County,Not Adopted,0,826
Wisconsin,0500000US55133,3.3,76053,3.8,2014,Waukesha County,Not Adopted,0,827
Wisconsin,0500000US55139,3.8,52387,5.3,2014,Winnebago County,Not Adopted,0,828
Wisconsin,0500000US55141,4.7,50831,4.9,2014,Wood County,Not Adopted,0,829
Wisconsin,0500000US55009,4.2,54802,5.9,2015,Brown County,Not Adopted,0,807
Wisconsin,0500000US55025,3.9,65202,4.6,2015,Dane County,Not Adopted,0,808
Wisconsin,0500000US55027,4.5,55832,2.6,2015,Dodge County,Not Adopted,0,809
Wisconsin,0500000US55035,2.3,51667,5.4,2015,Eau Claire County,Not Adopted,0,810
Wisconsin,0500000US55039,3.9,57620,3.8,2015,Fond du Lac County,Not Adopted,0,811
Wisconsin,0500000US55055,3.7,62399,5.2,2015,Jefferson County,Not Adopted,0,812
Wisconsin,0500000US55059,6.7,55845,6.5,2015,Kenosha County,Not Adopted,0,813
Wisconsin,0500000US55063,4.2,49933,5.3,2015,La Crosse County,Not Adopted,0,814
Wisconsin,0500000US55071,4.2,50302,4.2,2015,Manitowoc County,Not Adopted,0,815
Wisconsin,0500000US55073,2.7,55687,5.5,2015,Marathon County,Not Adopted,0,816
Wisconsin,0500000US55079,6.3,45859,7.9,2015,Milwaukee County,Not Adopted,0,817
Wisconsin,0500000US55087,2.5,59252,5,2015,Outagamie County,Not Adopted,0,818
Wisconsin,0500000US55089,2.8,79048,2.5,2015,Ozaukee County,Not Adopted,0,819
Wisconsin,0500000US55097,3.8,57244,2.7,2015,Portage County,Not Adopted,0,820
Wisconsin,0500000US55101,5.5,57232,5.2,2015,Racine County,Not Adopted,0,821
Wisconsin,0500000US55105,7,53777,7.6,2015,Rock County,Not Adopted,0,822
Wisconsin,0500000US55109,2.4,71449,4,2015,St. Croix County,Not Adopted,0,823
Wisconsin,0500000US55117,3.9,57047,3.7,2015,Sheboygan County,Not Adopted,0,824
Wisconsin,0500000US55127,4.6,58537,7,2015,Walworth County,Not Adopted,0,825
Wisconsin,0500000US55131,2.6,69713,4.6,2015,Washington County,Not Adopted,0,826
Wisconsin,0500000US55133,2.8,77761,2.6,2015,Waukesha County,Not Adopted,0,827
Wisconsin,0500000US55139,3,52136,4.6,2015,Winnebago County,Not Adopted,0,828
Wisconsin,0500000US55141,5.7,50796,5.3,2015,Wood County,Not Adopted,0,829
Wisconsin,0500000US55009,3.3,57783,4.8,2016,Brown County,Not Adopted,0,807
Wisconsin,0500000US55025,3,70796,3.6,2016,Dane County,Not Adopted,0,808
Wisconsin,0500000US55027,3.4,55856,3.6,2016,Dodge County,Not Adopted,0,809
Wisconsin,0500000US55035,4.1,49821,6.6,2016,Eau Claire County,Not Adopted,0,810
Wisconsin,0500000US55039,2.6,58310,4.4,2016,Fond du Lac County,Not Adopted,0,811
Wisconsin,0500000US55055,2.5,58703,3.7,2016,Jefferson County,Not Adopted,0,812
